"userId","dX-acc","dY-acc","dZ-acc","dX-gyr","dY-gyr","dZ-gyr","time","activityType"
"4","-0.2466103","7.989695","3.3591676","0.0","0.0","0.0","9.0","Descendre"
"4","0.12210801","3.3160706","4.3671575","0.0","0.0","0.0","163.0","Descendre"
"4","-5.279376","4.5251794","7.9609637","0.0","0.0","0.0","343.0","Descendre"
"4","-5.279376","4.5251794","7.9609637","-1.6407046","1.8359048","-0.8894448","343.0","Descendre"
"4","-3.031152","7.944204","7.1493044","-1.6407046","1.8359048","-0.8894448","523.0","Descendre"
"4","-3.031152","7.944204","7.1493044","0.95302916","-0.6179409","0.53264946","523.0","Descendre"
"4","-0.4189981","5.8444247","-6.0431495","0.95302916","-0.6179409","0.53264946","710.0","Descendre"
"4","-0.4189981","5.8444247","-6.0431495","4.2486467","0.0692825","1.2491944","713.0","Descendre"
"4","-3.1245286","9.136553","-1.786129","4.2486467","0.0692825","1.2491944","892.0","Descendre"
"4","-3.1245286","9.136553","-1.786129","0.12836112","0.41930827","-1.142954","894.0","Descendre"
"4","-3.1245286","9.136553","-1.786129","-0.49838662","0.6740391","0.1502478","1070.0","Descendre"
"4","-3.964919","5.6504884","-2.2841382","-0.49838662","0.6740391","0.1502478","1074.0","Descendre"
"4","4.992063","9.155706","-6.114978","-0.49838662","0.6740391","0.1502478","1248.0","Descendre"
"4","4.992063","9.155706","-6.114978","0.52725613","0.4632906","0.92604667","1251.0","Descendre"
"4","-0.29689008","9.646533","-2.588211","0.52725613","0.4632906","0.92604667","1430.0","Descendre"
"4","-0.29689008","9.646533","-2.588211","-0.2424341","-0.033342857","-0.08554618","1433.0","Descendre"
"4","-0.29689008","9.646533","-2.588211","-0.56497097","-0.2257654","-0.23765163","1611.0","Descendre"
"4","-1.4676905","9.031204","-0.6656084","-0.56497097","-0.2257654","-0.23765163","1614.0","Descendre"
"4","0.19633053","16.518103","-2.7869358","-0.56497097","-0.2257654","-0.23765163","1787.0","Descendre"
"4","0.19633053","16.518103","-2.7869358","-0.038405098","0.0411827","-0.11975463","1790.0","Descendre"
"4","-0.5818088","9.613013","-4.3025117","-0.038405098","0.0411827","-0.11975463","1967.0","Descendre"
"4","-0.5818088","9.613013","-4.3025117","-0.3022989","0.067449905","-0.30912286","1970.0","Descendre"
"4","0.023942748","9.598648","-2.2793496","-0.3022989","0.067449905","-0.30912286","2148.0","Descendre"
"4","0.023942748","9.598648","-2.2793496","-0.17218459","-0.15123986","0.4226937","2151.0","Descendre"
"4","0.023942748","9.598648","-2.2793496","0.11675467","0.20428373","-0.3469965","2331.0","Descendre"
"4","2.7127132","5.33205","0.071828246","0.11675467","0.20428373","-0.3469965","2333.0","Descendre"
"4","-2.657645","4.592219","-1.3479767","0.11675467","0.20428373","-0.3469965","2508.0","Descendre"
"4","-2.657645","4.592219","-1.3479767","0.06422026","0.020413285","-0.8008694","2511.0","Descendre"
"4","-2.657645","4.592219","-1.3479767","-0.050622404","-0.05227968","0.56685793","2687.0","Descendre"
"4","-0.6608198","9.687236","-0.08140534","-0.050622404","-0.05227968","0.56685793","2690.0","Descendre"
"4","-0.31843856","9.967366","-0.24421602","-0.050622404","-0.05227968","0.56685793","2868.0","Descendre"
"4","-0.31843856","9.967366","-0.24421602","-0.44890654","0.3857107","0.03112908","2871.0","Descendre"
