"userId","dX-acc","dY-acc","dZ-acc","dX-gyr","dY-gyr","dZ-gyr","time","activityType"
"4","0.0","0.0","0.0","-0.041299988","-0.20668563","-0.35354072","304.0","Courir"
"4","-0.021548472","9.189227","-0.41420954","-0.041299988","-0.20668563","-0.35354072","327.0","Courir"
"4","-0.021548472","9.189227","-0.41420954","0.31727794","0.3669168","0.16997081","485.0","Courir"
"4","-0.021548472","9.189227","-0.41420954","0.31727794","0.3669168","0.16997081","525.0","Courir"
"4","-0.021548472","9.189227","-0.41420954","0.31727794","0.3669168","0.16997081","525.0","Courir"
"4","-3.8212626","10.999298","-0.88588166","0.31727794","0.3669168","0.16997081","525.0","Courir"
"4","2.7917244","7.474926","-4.3887057","0.31727794","0.3669168","0.16997081","526.0","Courir"
"4","0.5985687","7.8963184","-0.90982443","0.31727794","0.3669168","0.16997081","526.0","Courir"
"4","1.4293821","9.555551","-2.1811843","0.31727794","0.3669168","0.16997081","526.0","Courir"
"4","1.3000913","10.767054","-1.7430321","0.31727794","0.3669168","0.16997081","526.0","Courir"
"4","1.0343267","11.346468","-2.6360965","0.31727794","0.3669168","0.16997081","526.0","Courir"
"4","0.7805336","10.951413","-4.8340406","0.31727794","0.3669168","0.16997081","527.0","Courir"
"4","0.76616794","11.389565","-2.875524","0.31727794","0.3669168","0.16997081","527.0","Courir"
"4","0.76616794","11.389565","-2.875524","0.06865575","0.15128139","0.34834346","666.0","Courir"
"4","1.4365649","10.324113","-2.6360965","0.06865575","0.15128139","0.34834346","728.0","Courir"
"4","1.2833313","9.598648","-1.4437478","0.06865575","0.15128139","0.34834346","729.0","Courir"
"4","1.8435916","8.885154","-1.9824595","0.06865575","0.15128139","0.34834346","730.0","Courir"
"4","2.432583","8.320105","-1.6544439","0.06865575","0.15128139","0.34834346","731.0","Courir"
"4","1.0391153","7.24747","-1.4078336","0.06865575","0.15128139","0.34834346","732.0","Courir"
"4","-0.06464542","7.8460383","-1.7813405","0.06865575","0.15128139","0.34834346","734.0","Courir"
"4","-2.4349775","8.820508","-2.030345","0.06865575","0.15128139","0.34834346","735.0","Courir"
"4","-2.9569294","7.9920893","-1.9154198","0.06865575","0.15128139","0.34834346","736.0","Courir"
"4","-0.44772938","9.284998","-1.201926","0.06865575","0.15128139","0.34834346","737.0","Courir"
"4","2.3487835","10.496501","-1.1492519","0.06865575","0.15128139","0.34834346","738.0","Courir"
"4","2.3487835","10.496501","-1.1492519","-0.0358022","0.2606263","0.7008127","848.0","Courir"
"4","2.4493432","9.481328","-1.4245936","-0.0358022","0.2606263","0.7008127","931.0","Courir"
"4","-0.68715686","8.638543","-3.4477558","-0.0358022","0.2606263","0.7008127","932.0","Courir"
"4","-1.5012103","9.122187","-3.407053","-0.0358022","0.2606263","0.7008127","934.0","Courir"
"4","0.7853221","12.093482","-3.0981915","-0.0358022","0.2606263","0.7008127","935.0","Courir"
"4","3.0287576","13.022461","-2.1500587","-0.0358022","0.2606263","0.7008127","936.0","Courir"
"4","3.981679","12.838101","-1.3791022","-0.0358022","0.2606263","0.7008127","937.0","Courir"
"4","1.7621863","12.244322","1.0247496","-0.0358022","0.2606263","0.7008127","938.0","Courir"
"4","-1.3838909","12.294601","0.55307746","-0.0358022","0.2606263","0.7008127","939.0","Courir"
"4","-3.0263634","10.879584","0.05027977","-0.0358022","0.2606263","0.7008127","940.0","Courir"
"4","-2.9066496","10.33369","1.0726352","-0.0358022","0.2606263","0.7008127","941.0","Courir"
"4","-2.9066496","10.33369","1.0726352","-0.58497006","-0.14376652","-1.5001347","1028.0","Courir"
"4","-0.27055305","9.510059","-0.96489275","-0.58497006","-0.14376652","-1.5001347","1129.0","Courir"
"4","-0.06943397","8.269825","-4.410254","-0.58497006","-0.14376652","-1.5001347","1130.0","Courir"
"4","2.7127132","8.372779","-0.46209505","-0.58497006","-0.14376652","-1.5001347","1131.0","Courir"
"4","2.2625897","7.379155","-0.42139238","-0.58497006","-0.14376652","-1.5001347","1132.0","Courir"
"4","0.22745611","6.694392","-1.1660118","-0.58497006","-0.14376652","-1.5001347","1134.0","Courir"
"4","-0.9577099","7.8316727","-0.6895511","-0.58497006","-0.14376652","-1.5001347","1135.0","Courir"
"4","-1.4054393","8.509253","-0.81165916","-0.58497006","-0.14376652","-1.5001347","1136.0","Courir"
"4","-1.9728824","9.749487","-0.58420306","-0.58497006","-0.14376652","-1.5001347","1137.0","Courir"
"4","-2.7917244","11.025636","0.9505271","-0.58497006","-0.14376652","-1.5001347","1138.0","Courir"
"4","-3.2777622","11.427874","1.0199611","-0.58497006","-0.14376652","-1.5001347","1139.0","Courir"
"4","-3.2777622","11.427874","1.0199611","0.1767789","-0.5127291","-0.6449234","1208.0","Courir"
"4","-2.8204558","10.896344","0.7805336","0.1767789","-0.5127291","-0.6449234","1330.0","Courir"
"4","-2.4493432","10.252285","0.818842","0.1767789","-0.5127291","-0.6449234","1331.0","Courir"
"4","-2.8874955","9.366403","0.34716985","0.1767789","-0.5127291","-0.6449234","1332.0","Courir"
"4","-3.9673133","8.229122","0.090982445","0.1767789","-0.5127291","-0.6449234","1334.0","Courir"
"4","-5.00164","6.158075","1.132492","0.1767789","-0.5127291","-0.6449234","1335.0","Courir"
"4","-2.3559663","2.3679378","-0.9792584","0.1767789","-0.5127291","-0.6449234","1336.0","Courir"
"4","1.4150164","-1.1468576","-1.2186859","0.1767789","-0.5127291","-0.6449234","1337.0","Courir"
"4","1.6592325","0.9720756","-0.6703969","0.1767789","-0.5127291","-0.6449234","1338.0","Courir"
"4","-3.7781656","11.391959","1.8938714","0.1767789","-0.5127291","-0.6449234","1339.0","Courir"
"4","-15.589124","27.261213","-3.4812756","0.1767789","-0.5127291","-0.6449234","1340.0","Courir"
"4","-15.589124","27.261213","-3.4812756","0.5579588","0.6411953","0.24999416","1389.0","Courir"
"4","5.2841644","-1.089395","6.8787518","0.5579588","0.6411953","0.24999416","1533.0","Courir"
"4","4.8747435","3.5650752","0.26097596","0.5579588","0.6411953","0.24999416","1534.0","Courir"
"4","0.2083019","16.09671","-3.1125572","0.5579588","0.6411953","0.24999416","1535.0","Courir"
"4","0.7901107","14.01369","-2.657645","0.5579588","0.6411953","0.24999416","1536.0","Courir"
"4","1.462902","12.273052","-3.562681","0.5579588","0.6411953","0.24999416","1538.0","Courir"
"4","1.1444633","13.082317","-3.8140798","0.5579588","0.6411953","0.24999416","1539.0","Courir"
"4","0.49082634","16.498947","-4.4030714","0.5579588","0.6411953","0.24999416","1540.0","Courir"
"4","-0.03351985","18.649006","-4.45814","0.5579588","0.6411953","0.24999416","1541.0","Courir"
"4","-0.76616794","17.8565","-2.925804","0.5579588","0.6411953","0.24999416","1542.0","Courir"
"4","-1.4437478","16.357685","-1.515576","0.5579588","0.6411953","0.24999416","1543.0","Courir"
"4","-1.4437478","16.357685","-1.515576","0.38325134","1.1934174","1.7863202","1569.0","Courir"
"4","-2.3918805","14.083124","-1.0055954","0.38325134","1.1934174","1.7863202","1730.0","Courir"
"4","-3.4381785","10.139753","-1.4676905","0.38325134","1.1934174","1.7863202","1731.0","Courir"
"4","-7.3767605","7.937021","-2.8348215","0.38325134","1.1934174","1.7863202","1732.0","Courir"
"4","-10.276228","5.767808","-2.7558103","0.38325134","1.1934174","1.7863202","1733.0","Courir"
"4","-13.9466505","2.8300328","-1.977671","0.38325134","1.1934174","1.7863202","1734.0","Courir"
"4","-12.340093","2.1596358","-0.20111908","0.38325134","1.1934174","1.7863202","1736.0","Courir"
"4","-8.391933","3.7733772","0.31125572","0.38325134","1.1934174","1.7863202","1737.0","Courir"
"4","-5.4350038","7.1229677","1.6041641","0.38325134","1.1934174","1.7863202","1738.0","Courir"
"4","1.8699286","19.281096","-3.7709827","0.38325134","1.1934174","1.7863202","1739.0","Courir"
"4","4.558699","16.50613","-3.265791","0.38325134","1.1934174","1.7863202","1740.0","Courir"
"4","4.558699","16.50613","-3.265791","-0.6252872","-0.7595187","-1.6406338","1753.0","Courir"
"4","4.558699","16.50613","-3.265791","-0.84703124","-2.1755044","-3.0798323","1930.0","Courir"
"4","4.5610933","18.778297","-1.0127783","-0.84703124","-2.1755044","-3.0798323","1931.0","Courir"
"4","2.343995","23.935566","-2.832427","-0.84703124","-2.1755044","-3.0798323","1932.0","Courir"
"4","-1.132492","23.710503","-2.5403256","-0.84703124","-2.1755044","-3.0798323","1933.0","Courir"
"4","-3.4046588","20.894836","-1.3000913","-0.84703124","-2.1755044","-3.0798323","1935.0","Courir"
"4","-1.0127783","16.237972","-2.5044115","-0.84703124","-2.1755044","-3.0798323","1936.0","Courir"
"4","1.8435916","12.6561365","-2.9832664","-0.84703124","-2.1755044","-3.0798323","1937.0","Courir"
"4","4.371946","7.980118","-3.4238129","-0.84703124","-2.1755044","-3.0798323","1938.0","Courir"
"4","6.280183","1.5371244","-4.3767343","-0.84703124","-2.1755044","-3.0798323","1940.0","Courir"
"4","7.371972","-1.7717633","-1.1061549","-0.84703124","-2.1755044","-3.0798323","1941.0","Courir"
"4","11.135772","-4.225895","-0.7302538","-0.84703124","-2.1755044","-3.0798323","1942.0","Courir"
"4","11.135772","-4.225895","-0.7302538","1.2543452","1.2819929","0.7606775","2110.0","Courir"
"4","5.1620564","-2.9329867","-0.16520496","1.2543452","1.2819929","0.7606775","2133.0","Courir"
"4","0.35674694","1.776552","1.9321798","1.2543452","1.2819929","0.7606775","2134.0","Courir"
"4","-5.4302154","7.676045","0.81165916","1.2543452","1.2819929","0.7606775","2136.0","Courir"
