"userId","dX-acc","dY-acc","dZ-acc","dX-gyr","dY-gyr","dZ-gyr","time","activityType"
"5","-8.885154","2.7055306","4.9705143","0.0","0.0","0.0","13.0","Immobile"
"5","-7.7071705","4.4749","0.5219519","0.0","0.0","0.0","135.0","Immobile"
"5","-8.887548","4.7741838","-3.1484714","0.0","0.0","0.0","309.0","Immobile"
"5","-7.905895","4.2594147","-3.371139","0.0","0.0","0.0","316.0","Immobile"
"5","-7.905895","4.2594147","-3.371139","0.33483356","1.3490452","0.22171904","316.0","Immobile"
"5","-6.368771","3.632115","-2.5834224","0.33483356","1.3490452","0.22171904","337.0","Immobile"
"5","-6.998465","3.7877429","-2.221887","0.33483356","1.3490452","0.22171904","354.0","Immobile"
"5","-8.336864","3.9840732","-2.056682","0.33483356","1.3490452","0.22171904","374.0","Immobile"
"5","-10.611426","4.5467277","-2.3416007","0.33483356","1.3490452","0.22171904","397.0","Immobile"
"5","-10.573117","4.295329","-3.0119977","0.33483356","1.3490452","0.22171904","416.0","Immobile"
"5","-9.234718","3.7925313","-2.5810282","0.33483356","1.3490452","0.22171904","434.0","Immobile"
"5","-7.9585695","3.1915684","-2.8491871","0.33483356","1.3490452","0.22171904","456.0","Immobile"
"5","-7.929838","3.2202997","-2.0878077","0.33483356","1.3490452","0.22171904","474.0","Immobile"
"5","-7.9154725","3.7877429","-2.0518935","0.33483356","1.3490452","0.22171904","495.0","Immobile"
"5","-7.9154725","3.7877429","-2.0518935","0.48877162","-1.2819514","-0.57301664","496.0","Immobile"
"5","-7.6616793","4.0295644","-2.4852571","0.48877162","-1.2819514","-0.57301664","516.0","Immobile"
"5","-8.035186","4.0798445","-2.2075214","0.48877162","-1.2819514","-0.57301664","534.0","Immobile"
"5","-8.959376","4.173221","-2.5546913","0.48877162","-1.2819514","-0.57301664","554.0","Immobile"
"5","-8.796566","3.8571768","-2.3631492","0.48877162","-1.2819514","-0.57301664","576.0","Immobile"
"5","-8.011244","3.6129606","-2.7342618","0.48877162","-1.2819514","-0.57301664","597.0","Immobile"
"5","-7.987301","3.929005","-2.954535","0.48877162","-1.2819514","-0.57301664","624.0","Immobile"
"5","-8.58587","4.862772","-3.047912","0.48877162","-1.2819514","-0.57301664","648.0","Immobile"
"5","-8.336864","4.5970078","-2.8874955","0.48877162","-1.2819514","-0.57301664","657.0","Immobile"
"5","-8.336864","4.5970078","-2.8874955","0.2077736","0.4577928","0.055563692","683.0","Immobile"
"5","-7.695199","4.0032277","-2.9832664","0.2077736","0.4577928","0.055563692","685.0","Immobile"
"5","-7.5252056","3.2394538","-1.7502149","0.2077736","0.4577928","0.055563692","724.0","Immobile"
"5","-8.408693","3.3424077","-2.1189332","0.2077736","0.4577928","0.055563692","727.0","Immobile"
"5","-9.462174","5.150085","-4.149278","0.2077736","0.4577928","0.055563692","746.0","Immobile"
"5","-9.749487","5.7007685","-5.4589467","0.2077736","0.4577928","0.055563692","764.0","Immobile"
"5","-8.226728","4.5682764","-5.152479","0.2077736","0.4577928","0.055563692","780.0","Immobile"
"5","-7.099025","3.6177492","-3.1388943","0.2077736","0.4577928","0.055563692","796.0","Immobile"
"5","-7.211556","3.703943","-2.9928436","0.2077736","0.4577928","0.055563692","817.0","Immobile"
"5","-6.9505796","3.3567734","-3.0263634","0.2077736","0.4577928","0.055563692","839.0","Immobile"
"5","-7.1373334","4.2977233","-4.1756153","0.2077736","0.4577928","0.055563692","858.0","Immobile"
"5","-7.1373334","4.2977233","-4.1756153","-0.031074714","0.69053245","0.004251011","860.0","Immobile"
